8200000000	-10.417213	-115.95664	-0.44461533	-26.505569	-0.43253556	-26.545185	-10.515628	-117.34794
8205250000	-10.442202	-115.9323	-0.44424841	-26.471098	-0.43500894	-26.544353	-10.528344	-117.37564
8210500000	-10.46842	-115.91122	-0.43953747	-26.487635	-0.4323813	-26.530186	-10.533851	-117.28741
8215750000	-10.485066	-115.87449	-0.44316271	-26.499035	-0.42664507	-26.498758	-10.553347	-117.26485
8221000000	-10.520401	-115.79591	-0.43936533	-26.480434	-0.42644915	-26.511604	-10.556103	-117.25331
8226250000	-10.538905	-115.77108	-0.43300095	-26.446596	-0.42328754	-26.496603	-10.563375	-117.24182
8231500000	-10.577578	-115.72775	-0.42716333	-26.437565	-0.42745385	-26.479456	-10.577371	-117.18346
8236750000	-10.598271	-115.72402	-0.42777035	-26.441462	-0.41746387	-26.474245	-10.592247	-117.21194
8242000000	-10.632239	-115.65421	-0.42129144	-26.408689	-0.41288194	-26.473726	-10.609462	-117.15202
8247250000	-10.666903	-115.61723	-0.42180917	-26.399338	-0.40776345	-26.434378	-10.626303	-117.09351
8252500000	-10.688314	-115.57192	-0.4192037	-26.411495	-0.40508199	-26.413036	-10.644482	-117.00327
8257750000	-10.725787	-115.57362	-0.41605571	-26.380487	-0.40685976	-26.425375	-10.666132	-116.91631
8263000000	-10.749191	-115.52241	-0.4078815	-26.349613	-0.40454328	-26.422209	-10.672879	-116.9783
8268250000	-10.786478	-115.57835	-0.40283024	-26.36698	-0.39573652	-26.373747	-10.687101	-116.83968
8273500000	-10.821474	-115.53515	-0.40668717	-26.318243	-0.39668953	-26.393473	-10.715477	-116.73016
8278750000	-10.863727	-115.48071	-0.39999413	-26.323946	-0.39470193	-26.339571	-10.71652	-116.7326
8284000000	-10.901208	-115.56048	-0.39861068	-26.310932	-0.39247626	-26.363913	-10.747253	-116.62446
8289250000	-10.928704	-115.54003	-0.39592871	-26.290936	-0.3903639	-26.33849	-10.766557	-116.52874
8294500000	-10.955542	-115.5425	-0.39142278	-26.257002	-0.3858411	-26.320053	-10.779361	-116.48606
8299750000	-10.993193	-115.56615	-0.38829288	-26.255152	-0.37988049	-26.303606	-10.802875	-116.30948
8305000000	-11.022864	-115.61861	-0.38598326	-26.249029	-0.37688074	-26.306889	-10.828233	-116.25572
8310250000	-11.059012	-115.52835	-0.38055477	-26.247538	-0.36768761	-26.309174	-10.841606	-116.1938
8315500000	-11.100987	-115.67632	-0.38052693	-26.252016	-0.37073362	-26.290186	-10.870479	-116.08675
8320750000	-11.123481	-115.64312	-0.36908361	-26.207144	-0.36847869	-26.257467	-10.89037	-115.99571
8326000000	-11.154773	-115.62296	-0.36813608	-26.20285	-0.36195925	-26.261759	-10.906645	-115.93886
8331250000	-11.17593	-115.68588	-0.36612737	-26.232693	-0.35696071	-26.231386	-10.939564	-115.8374
8336500000	-11.217684	-115.63643	-0.36907008	-26.198553	-0.35521507	-26.238968	-10.958201	-115.7847
8341750000	-11.24253	-115.7544	-0.36319539	-26.180346	-0.35554075	-26.224941	-10.980974	-115.70036
8347000000	-11.268954	-115.78076	-0.35986665	-26.183901	-0.35255042	-26.238907	-11.007012	-115.66261
8352250000	-11.298997	-115.84235	-0.35839254	-26.181576	-0.35284802	-26.250053	-11.038284	-115.58521
8357500000	-11.335061	-115.87193	-0.35585922	-26.190084	-0.35165876	-26.226576	-11.048615	-115.47242
8362750000	-11.362169	-115.94663	-0.34807548	-26.169558	-0.34239614	-26.222448	-11.075998	-115.46054
8368000000	-11.376007	-115.98064	-0.34658316	-26.200418	-0.33849829	-26.201012	-11.093664	-115.39149
8373250000	-11.404563	-116.05713	-0.34730178	-26.192078	-0.33451739	-26.211517	-11.107173	-115.32613
8378500000	-11.422585	-116.08255	-0.34243384	-26.187078	-0.3370803	-26.232016	-11.126144	-115.21001
8383750000	-11.450166	-116.15338	-0.3420096	-26.148584	-0.33657423	-26.214546	-11.13991	-115.19321
8389000000	-11.462903	-116.16268	-0.33885288	-26.178194	-0.33331662	-26.231344	-11.154335	-115.11146
8394250000	-11.472657	-116.2509	-0.33858696	-26.191708	-0.32793361	-26.246981	-11.172893	-115.11355
8399500000	-11.492449	-116.35476	-0.33648372	-26.195829	-0.3257122	-26.240913	-11.191687	-115.02118
8404750000	-11.507624	-116.41315	-0.33592108	-26.18425	-0.32767767	-26.23316	-11.200892	-114.92866
8410000000	-11.529132	-116.59583	-0.33676758	-26.213875	-0.32440582	-26.23004	-11.212082	-114.90619
8415250000	-11.534871	-116.60277	-0.33351713	-26.211864	-0.32416198	-26.256689	-11.227811	-114.8194
8420500000	-11.541427	-116.63597	-0.33029813	-26.233749	-0.31828126	-26.269554	-11.24745	-114.74287
8425750000	-11.551652	-116.77379	-0.33262569	-26.249866	-0.32207045	-26.275377	-11.263136	-114.73257
8431000000	-11.55409	-116.7945	-0.32925081	-26.24255	-0.31720769	-26.31164	-11.278771	-114.71498
8436250000	-11.572448	-116.84676	-0.32998288	-26.257853	-0.31265381	-26.320959	-11.283025	-114.68169
8441500000	-11.563004	-116.90396	-0.33396435	-26.28912	-0.31792226	-26.328316	-11.31032	-114.58246
8446750000	-11.565326	-116.93349	-0.3289431	-26.27688	-0.31688014	-26.362621	-11.310094	-114.60417
8452000000	-11.567623	-117.04513	-0.33210883	-26.325014	-0.31957781	-26.378345	-11.327024	-114.5639
8457250000	-11.55706	-117.15285	-0.32517871	-26.315365	-0.31687853	-26.377661	-11.32197	-114.56466
8462500000	-11.562239	-117.26644	-0.32536674	-26.329281	-0.31971464	-26.398727	-11.33247	-114.59689
8467750000	-11.560777	-117.33525	-0.32591349	-26.376186	-0.324458	-26.420065	-11.345462	-114.57719
8473000000	-11.558237	-117.39752	-0.32739133	-26.360121	-0.32406229	-26.431843	-11.346969	-114.60017
8478250000	-11.550324	-117.49789	-0.32888085	-26.407091	-0.32509246	-26.483641	-11.360562	-114.61845
8483500000	-11.534732	-117.57433	-0.32872933	-26.429693	-0.3254877	-26.45619	-11.353726	-114.58066
8488750000	-11.528476	-117.61052	-0.33058393	-26.447523	-0.32086486	-26.467102	-11.359771	-114.57146
8494000000	-11.5207	-117.67104	-0.33155435	-26.491316	-0.32487699	-26.535254	-11.354588	-114.58327
8499250000	-11.498749	-117.71165	-0.33170614	-26.512222	-0.32248914	-26.555193	-11.346912	-114.60613
8504500000	-11.487806	-117.86789	-0.33323926	-26.521646	-0.32378805	-26.580545	-11.350555	-114.61597
8509750000	-11.473803	-117.94228	-0.33510998	-26.563084	-0.32505006	-26.602871	-11.339193	-114.65227
8515000000	-11.450601	-117.98612	-0.33547127	-26.585201	-0.325286	-26.603897	-11.328569	-114.68985
8520250000	-11.43845	-118.02265	-0.3387922	-26.62606	-0.33099535	-26.650295	-11.336371	-114.75056
8525500000	-11.407831	-118.12703	-0.33434451	-26.648993	-0.33242303	-26.671431	-11.341143	-114.85181
8530750000	-11.396939	-118.0709	-0.33940613	-26.654917	-0.33165282	-26.698919	-11.340245	-114.84464
8536000000	-11.37823	-118.15459	-0.34126556	-26.699217	-0.33482549	-26.739016	-11.334595	-114.89119
8541250000	-11.356777	-118.24008	-0.34344792	-26.75774	-0.33230421	-26.762173	-11.320595	-114.87436
8546500000	-11.329546	-118.30429	-0.34852377	-26.759748	-0.33787233	-26.806038	-11.31637	-114.97642
8551750000	-11.308956	-118.3719	-0.34456584	-26.779064	-0.33401528	-26.843082	-11.310743	-115.01933
8557000000	-11.285779	-118.43107	-0.34715495	-26.81354	-0.33672336	-26.851042	-11.297129	-115.10027
8562250000	-11.26449	-118.4464	-0.3491461	-26.837681	-0.33786094	-26.892111	-11.281118	-115.1025
8567500000	-11.237775	-118.51791	-0.35004085	-26.872545	-0.34046066	-26.9174	-11.274682	-115.25046
8572750000	-11.208701	-118.53487	-0.35395521	-26.907681	-0.3472468	-26.958403	-11.26344	-115.38831
8578000000	-11.193767	-118.61219	-0.35443172	-26.933483	-0.34547204	-26.983736	-11.254047	-115.4912
8583250000	-11.159354	-118.61509	-0.35555783	-26.971174	-0.35005575	-26.981886	-11.2432	-115.47971
8588500000	-11.143823	-118.67621	-0.36062989	-26.999443	-0.35346958	-27.022961	-11.232634	-115.6162
8593750000	-11.110289	-118.75172	-0.363103	-27.01918	-0.35424933	-27.051476	-11.213739	-115.63631
8599000000	-11.095346	-118.72052	-0.36472201	-27.072603	-0.36005592	-27.096209	-11.206845	-115.77901
8604250000	-11.069716	-118.75605	-0.36970648	-27.099127	-0.3611393	-27.097897	-11.176211	-115.81164
8609500000	-11.04947	-118.79334	-0.36991167	-27.117725	-0.36279988	-27.140673	-11.159167	-115.85173
8614750000	-11.017728	-118.77271	-0.37508485	-27.149729	-0.36517313	-27.195595	-11.151237	-115.99471
8620000000	-10.994828	-118.784	-0.37201723	-27.16785	-0.36776	-27.200626	-11.135734	-116.04471
8625250000	-10.972018	-118.79255	-0.37399822	-27.217632	-0.36785322	-27.233395	-11.121989	-116.1357
8630500000	-10.948783	-118.74941	-0.37709349	-27.247129	-0.36834115	-27.280796	-11.10664	-116.23605
8635750000	-10.932952	-118.73071	-0.37946475	-27.236525	-0.37115029	-27.28171	-11.10512	-116.2864
8641000000	-10.906971	-118.77154	-0.37929729	-27.296085	-0.37523544	-27.303026	-11.091238	-116.36217
8646250000	-10.892613	-118.75861	-0.3846989	-27.28672	-0.37541735	-27.342886	-11.08013	-116.41341
8651500000	-10.872008	-118.71362	-0.3879199	-27.327831	-0.37690869	-27.35158	-11.06398	-116.51882
8656750000	-10.857367	-118.69119	-0.39034554	-27.345139	-0.37620187	-27.390862	-11.047382	-116.60315
8662000000	-10.840943	-118.69798	-0.39141124	-27.380497	-0.38567117	-27.40741	-11.042912	-116.75196
8667250000	-10.822544	-118.69123	-0.39117423	-27.397989	-0.38635352	-27.450535	-11.028703	-116.83302
8672500000	-10.804641	-118.72959	-0.39403483	-27.430458	-0.38593614	-27.431122	-11.018472	-116.89423
8677750000	-10.7957	-118.70074	-0.3951968	-27.436605	-0.38610846	-27.479239	-11.001882	-117.05161
8683000000	-10.78167	-118.71004	-0.3956086	-27.458738	-0.39183235	-27.494703	-10.997557	-117.06425
8688250000	-10.76761	-118.65186	-0.39380071	-27.473181	-0.39349392	-27.515038	-10.986022	-117.19143
8693500000	-10.764202	-118.66474	-0.39767441	-27.51339	-0.39439157	-27.546368	-10.972402	-117.26266
8698750000	-10.759593	-118.61095	-0.40500021	-27.512005	-0.39435163	-27.528074	-10.964446	-117.26502
8704000000	-10.745564	-118.62887	-0.40202922	-27.512657	-0.39697695	-27.556065	-10.954737	-117.34818
8709250000	-10.73863	-118.57916	-0.40517113	-27.543579	-0.39461792	-27.582918	-10.928957	-117.45908
8714500000	-10.731246	-118.51552	-0.40307599	-27.557478	-0.39902857	-27.601839	-10.924477	-117.47659
8719750000	-10.716233	-118.4976	-0.40552735	-27.586788	-0.39997825	-27.620008	-10.919902	-117.53182
8725000000	-10.708817	-118.45827	-0.40770873	-27.59441	-0.3955549	-27.632566	-10.906154	-117.61919
8730250000	-10.706324	-118.39333	-0.40264261	-27.605822	-0.39563635	-27.62546	-10.900702	-117.64832
8735500000	-10.711016	-118.43444	-0.40451911	-27.614592	-0.39853695	-27.655361	-10.904292	-117.66831
8740750000	-10.701127	-118.36583	-0.40241486	-27.62034	-0.39323449	-27.656523	-10.892302	-117.6834
8746000000	-10.715327	-118.31889	-0.40613946	-27.62002	-0.39551112	-27.655535	-10.895298	-117.73532
8751250000	-10.714891	-118.32132	-0.40505794	-27.655729	-0.39942089	-27.703684	-10.894634	-117.83301
8756500000	-10.724553	-118.25446	-0.40699705	-27.649384	-0.39859447	-27.663078	-10.894298	-117.79824
8761750000	-10.73167	-118.17545	-0.40280914	-27.651833	-0.39455053	-27.691935	-10.892762	-117.84426
8767000000	-10.736094	-118.16076	-0.40148431	-27.673475	-0.39879936	-27.670481	-10.897472	-117.89531
8772250000	-10.74122	-118.10845	-0.40392745	-27.664871	-0.39408946	-27.701942	-10.895438	-117.93936
8777500000	-10.73755	-118.05775	-0.40664685	-27.666634	-0.39203745	-27.691458	-10.894038	-117.96369
8782750000	-10.750878	-118.01196	-0.40039787	-27.661789	-0.39326987	-27.706472	-10.891589	-117.96674
8788000000	-10.765433	-118.00271	-0.40331864	-27.677351	-0.39429173	-27.718355	-10.895504	-117.9842
8793250000	-10.77694	-117.99808	-0.39723757	-27.695244	-0.39510226	-27.720102	-10.902365	-117.97473
8798500000	-10.798981	-117.93856	-0.40079412	-27.679892	-0.39492816	-27.730785	-10.906909	-118.04895
8803750000	-10.806747	-117.87846	-0.39917308	-27.667126	-0.39249375	-27.715389	-10.904768	-118.01766
8809000000	-10.822871	-117.86904	-0.39787385	-27.67568	-0.38905674	-27.696159	-10.912268	-118.0404
8814250000	-10.83903	-117.83353	-0.3984358	-27.696447	-0.38939354	-27.697044	-10.919718	-118.02709
8819500000	-10.852664	-117.7737	-0.39143074	-27.702656	-0.38522118	-27.729391	-10.919111	-118.0438
8824750000	-10.871439	-117.70123	-0.3949281	-27.671478	-0.37883705	-27.723412	-10.918591	-118.00062
8830000000	-10.891488	-117.66598	-0.38588664	-27.656313	-0.38421056	-27.700869	-10.940689	-117.94026
8835250000	-10.905599	-117.6365	-0.38795981	-27.673492	-0.38284796	-27.700451	-10.9379	-117.94601
8840500000	-10.930306	-117.60583	-0.38548771	-27.692469	-0.38202509	-27.695681	-10.950142	-117.84236
8845750000	-10.951582	-117.58343	-0.3811273	-27.650137	-0.37778738	-27.686893	-10.962398	-117.82851
8851000000	-10.96644	-117.50857	-0.37803379	-27.648582	-0.37585315	-27.692932	-10.977474	-117.8484
